id,title,year,cited_by_count,cdIndex,ns,np,concepts_names
"https://openalex.org/W4301809250","Health-care provider screening for tobacco smoking and advice to quit - 17 countries, 2008-2011.",2013,19,0,0,0,"Medicine, Tobacco control, Health care, Environmental health, Tobacco use, Smoking cessation, Abstinence, Tobacco harm reduction, Family medicine, Public health, Nursing, Population, Economic growth, Psychiatry, Pathology, Economics"
"https://openalex.org/W1524706927","Türkiye'de Sosyoloji Öğretimi Üzerine Kapsamlı İlk Çözümleme: Hilmi Ziya Ülken",2013,1,0,0,0,"Turkish, German, Sociology, Sociology of Education, Curriculum, Historical sociology, Social science, Field (mathematics), Sociology of knowledge, Higher education, Sociology of disaster, Medical sociology, Pedagogy, Political science, Law, Geography, Medicine, Philosophy, Linguistics, Mathematics, Archaeology, Nursing, Pure mathematics, Public health"
"https://openalex.org/W1977389139","The Views of Academic Staff on Biostatistics Education in Health Sciences",2013,15,0,0,0,"Biostatistics, Medicine, Medical education, Public health, Family medicine, Nursing"
"https://openalex.org/W1993521523","The prevalence of disorders causing disability in young adult males in Turkey between 2009-2011",2013,4,0,0,0,"Medicine, Attribution, Intellectual disability, Public health, License, Young adult, Family medicine, Gerontology, Psychiatry, Nursing, Psychology, Social psychology, Political science, Law"
"https://openalex.org/W1964291681","Health Care Educators: New Directions in Leadership Development",2013,9,0,0,0,"Coaching, Leadership development, Health care, Curriculum, Experiential learning, Nursing, Medical education, Neuroleadership, Health administration, Psychology, Medicine, Public relations, Leadership studies, Management, Political science, Leadership style, Pedagogy, Public health, Law, Economics, Psychotherapist"
"https://openalex.org/W1562618823","Sağlık İletişiminde Sosyal Medya Kullanımının Stratejik Önemi: Türkiye’de Kalp Sağlığı ile İlgili Kâr Amacı Gütmeyen Kuruluşlar Üzerine Bir Değerlendirme",2013,6,0,0,0,"Social media, Turkish, Public relations, Health care, Dissemination, Public health, Business, Political science, Medicine, Nursing, Philosophy, Linguistics, Law"
"https://openalex.org/W1580075522","Erratum to and corrections on the article entitled “Assessment of medication knowledge and adherence among patients under oral chronic medication treatment in community pharmacy settings”",2013,6,0,0,0,"Pharmacy, Medicine, Clinical pharmacy, Family medicine, Public health, Community pharmacy, Nursing"
"https://openalex.org/W2167670231","Prevalence of asthma and allergies in children from the Greek-Cypriot and Turkish-Cypriot communities in Cyprus: a bi-communal cross-sectional study",2013,12,0,0,0,"Wheeze, Medicine, Asthma, Demography, Allergy, Cross-sectional study, Odds ratio, Biostatistics, Epidemiology, Bedroom, Logistic regression, Turkish, Environmental health, Hay fever, Attendance, Public health, Pediatrics, Immunology, Internal medicine, Geography, Linguistics, Philosophy, Nursing, Archaeology, Pathology, Sociology, Economic growth, Economics"
"https://openalex.org/W2182147584","Malaria epidemiology in mersin province, Turkey from 2002 to 2011.",2013,3,0,0,0,"Malaria, Epidemiology, Giemsa stain, Public health, Blood smear, Plasmodium falciparum, Medicine, Environmental health, Plasmodium vivax, Tropical medicine, Geography, Veterinary medicine, Socioeconomics, Immunology, Pathology, Sociology"
"https://openalex.org/W2094656453","Global health diplomacy: five years on",2013,41,0,0,0,"Diplomacy, Global health, MEDLINE, Medicine, Public health, Environmental health, Political science, Pathology, Politics, Law"
"https://openalex.org/W2153429717","Investigating Environmental Health Studies Using Geographical Information Systems: Cancer Case Study",2013,7,0,0,0,"Cancer incidence, Cancer, Incidence (geometry), Geographic information system, Public health, Environmental health, Statistics, Demography, Cancer registry, Geography, Medicine, Mathematics, Pathology, Cartography, Internal medicine, Geometry, Sociology"
"https://openalex.org/W2113907686","Impacts of Privatization of Management of Health Organizations on Public Health: Turkish Health Sector Evaluation",2013,2,0,0,0,"Business, Turkish, Public sector, SWOT analysis, Public health, Profit (economics), Public relations, Not for profit, Strategic management, Health care, Marketing, Economic growth, Accounting, Economics, Political science, Medicine, Philosophy, Linguistics, Economy, Nursing, Microeconomics"
"https://openalex.org/W2089167404","Cost of Intensive Care Stay in Turkey: In the View of Payer and Health Care Provider",2013,1,0,0,0,"Reimbursement, Medicine, Health care, Health care cost, Public health, Population, Total cost, Average cost, Emergency medicine, Pediatrics, Family medicine, Business, Environmental health, Nursing, Accounting, Economics, Economic growth, Neoclassical economics"
"https://openalex.org/W2995165678","Health Care Reform and Household Welfare: Health Transformation Programme in Turkey",2013,2,0,0,0,"Health care, Welfare, Business, HRHIS, Social security, Public health, Health policy, Descriptive statistics, Health care reform, International health, Environmental health, Economic growth, Medicine, Nursing, Economics, Statistics, Mathematics, Market economy"
"https://openalex.org/W2151430656","Modelling risk aversion to support decisionmaking for controlling zoonotic livestock diseases",2013,2,-1,0,1,"Risk aversion (psychology), Livestock, Public health, Expected utility hypothesis, Business, Brucellosis, Public economics, Intervention (counseling), Actuarial science, Risk analysis (engineering), Economics, Veterinary medicine, Medicine, Biology, Ecology, Nursing, Mathematical economics, Psychiatry"
"https://openalex.org/W4233970882","A wake-up call for polio eradication",2013,10,0,0,0,"Poliomyelitis, Outbreak, Sanitation, Poliomyelitis eradication, Socioeconomics, Public health, Medicine, Geography, Displaced person, Fell, Poliovirus, Virology, Refugee, Virus, Pathology, Nursing, Archaeology, Cartography, Sociology"
"https://openalex.org/W2402467288","Ordu İlinde 2002-2011 Yılları Arasında Sıtma Epidemiyolojisi",2013,4,0,0,0,"Malaria, Plasmodium vivax, Epidemiology, Public health, Medicine, Plasmodium falciparum, Veterinary medicine, Environmental health, Internal medicine, Immunology, Pathology"
"https://openalex.org/W2104520473","Prescribing Practices of Physicians at Different Health Care Institutions",2013,7,0,0,0,"Medical prescription, Medicine, Pharmacotherapy, Family medicine, Health care, Public health, Nursing, Economics, Economic growth"
"https://openalex.org/W2232936802","The relationship between smoking and exercise among physical education teachers in Turkey.",2013,4,0,0,0,"Medicine, Nicotine dependence, Demography, Physical exercise, Smoking cessation, Nicotine, Health education, Physical activity, Quit smoking, Health educators, Psychology, Public health, Physical therapy, Psychiatry, Nursing, Pathology, Sociology"
"https://openalex.org/W561421708","Pandemics and Emerging Infectious Diseases: The Sociological Agenda",2013,10,0,0,0,"Pandemic, Public health, Politics, Sociology, Political science, Criminology, Law, Infectious disease (medical specialty), Medicine, Disease, Coronavirus disease 2019 (COVID-19), Nursing, Pathology"
"https://openalex.org/W2022389241","Public health as a discipline in the face of violence, injuries and inequalities",2013,1,0,0,0,"Face (sociological concept), Public health, Inequality, Occupational safety and health, Injury prevention, Poison control, Suicide prevention, Human factors and ergonomics, Medicine, Political science, Environmental health, Criminology, Psychology, Sociology, Nursing, Social science, Pathology, Mathematical analysis, Mathematics"
"https://openalex.org/W2334886506","A New European Neglected Diseases Center for Greece?",2013,3,0,0,0,"Neglected tropical diseases, Center (category theory), Medicine, Environmental health, Geography, Public health, Pathology, Chemistry, Crystallography"
"https://openalex.org/W2586428251","An overview of telemedicine in Turkey",2013,1,0,0,0,"Telemedicine, The Internet, Bureaucracy, Health care, Public health, Business, Public relations, Medicine, Nursing, Political science, Computer science, World Wide Web, Politics, Law"
"https://openalex.org/W2324410420","P. falciparum Malaria Related with Travel: Four Cases",2013,1,-1,0,1,"Malaria, Plasmodium falciparum, Public health, Medicine, Plasmodium vivax, Environmental health, Immunology, Pathology"
"https://openalex.org/W1593466547","What Has The Health Transformation Program In Turkey Changed For Patients",2013,4,0,0,0,"Pace, Public health, Politics, Economic growth, Heading (navigation), Perspective (graphical), Medicine, Political science, Nursing, Economics, Engineering, Geography, Computer science, Geodesy, Aerospace engineering, Artificial intelligence, Law"
"https://openalex.org/W2986349563","Sağlık Turizminde Yeni Fırsatlar ve Türkiye’de Yerleşik Sağlık İşletmelerinin Pazarlama Çabaları",2013,1,0,0,0,"Scope (computer science), Tourism, Health tourism, Business, Marketing, Standardization, Medical tourism, Private sector, Public health, Political science, Economic growth, Medicine, Economics, Nursing, Computer science, Law, Programming language"
"https://openalex.org/W2111044741","Sağlık İletişiminin Bakış Açısı ile Türkiye’de Sağlık İşyeri Ortamında Sağlık Çalışanlarına Yönelik Şiddet",2013,1,0,0,0,"Newspaper, Narrative, Turkish, Subject (documents), Health care, Perspective (graphical), Public health, Perception, Sociology, News media, Media studies, Nursing, Public relations, Political science, Medicine, Psychology, Library science, Art, Computer science, Linguistics, Law, Visual arts, Philosophy, Literature, Neuroscience"
"https://openalex.org/W2093623558","Marketing Health and Social Marketing the Importance of Public Health Campaigns to Create Public Awareness in Turkey",2013,2,0,0,0,"Public health, Social marketing, Christian ministry, Health promotion, Business, Context (archaeology), Public relations, Environmental health, Order (exchange), Marketing, Political science, Advertising, Medicine, Nursing, Paleontology, Finance, Law, Biology"
"https://openalex.org/W1878261248","An Analysis of Oral Health Campaigns from a Social Marketing Perspective",2013,1,0,0,0,"Social marketing, Perspective (graphical), Oral health, Health communication, Social media, Health education, Mass media, Target audience, Public relations, Social media marketing, Marketing communication, Population, Medicine, Advertising, Marketing, Medical education, Public health, Business, Environmental health, Family medicine, Nursing, Digital marketing, Political science, Artificial intelligence, Computer science, Law"
"https://openalex.org/W2064225574","Comparing the Smoking Status of Working Adolescents with Adolescents Enrolled in High School in Turkey",2013,1,-1,0,1,"Medicine, Odds ratio, Confidence interval, Socioeconomic status, Logistic regression, Demography, Public health, Pediatrics, Environmental health, Population, Internal medicine, Nursing, Sociology"
"https://openalex.org/W2104250567","Breast Cancer Screening Interventions for Arabic Women: A Literature Review",2013,49,0,1,1,"Psychological intervention, Psychosocial, Medicine, Breast cancer, Public health, Health care, Breast cancer screening, Family medicine, Intervention (counseling), Cancer screening, Mammography, Disease, Cancer, Gerontology, Nursing, Psychiatry, Pathology, Internal medicine, Economic growth, Economics"
"https://openalex.org/W2075906018","Family medicine&amp;rsquo;s rapid establishment and early leadership role in Qatar&amp;rsquo;s health care system",2013,6,0,0,0,"Health care, Curriculum, Accreditation, Osteopathic medicine in the United States, Medicine, Corporation, Family medicine, Medical education, Public health, Graduate medical education, Political science, Nursing, Alternative medicine, Law, Pathology"
"https://openalex.org/W2025860488","Impact of a school-based shisha use prevention program in Qatar: A pilot study",2013,1,1,1,0,"Intervention (counseling), Medicine, Test (biology), Family medicine, Public health, Environmental health, Nursing, Paleontology, Biology"
"https://openalex.org/W4250364601","Endocrine disorders: turning towards the road less travelled",2013,1,0,0,0,"Medicine, Obesity, Public health, Type 2 diabetes, Malnutrition, Poverty, Developing country, Population, Psychological intervention, Environmental health, Disease, Diabetes mellitus, Economic growth, Gerontology, Development economics, Endocrinology, Nursing, Pathology, Psychiatry, Economics"
"https://openalex.org/W2257353090","Public engagement and policymaking for caregiving children of the HIV epidemic in sub-Saharan Africa",2013,1,0,0,0,"Political science, Politics, Economic growth, Variety (cybernetics), Public health, Human immunodeficiency virus (HIV), Development economics, Public administration, Medicine, Law, Nursing, Family medicine, Artificial intelligence, Computer science, Economics"
"https://openalex.org/W2121459257","Diabetes awareness and prevention: A lifestyle based pilot program in Qatar schools",2013,1,0,0,0,"Cornerstone, Medicine, Intervention (counseling), Diabetes mellitus, Disease, Health education, Gerontology, Life style, Family medicine, Public health, Environmental health, Nursing, Pathology, Endocrinology, Art, Visual arts"
"https://openalex.org/W2021858868","The Arabic version of the hospital survey on patient safety culture: a psychometric evaluation in a Palestinian sample",2013,57,-1,0,3,"Content validity, Face validity, Health administration, Context (archaeology), Construct validity, Medicine, Validity, Health care, Exploratory factor analysis, Health informatics, Reliability (semiconductor), Nursing, Applied psychology, Psychology, Psychometrics, Public health, Clinical psychology, Patient satisfaction, Paleontology, Power (physics), Physics, Quantum mechanics, Economics, Biology, Economic growth"
"https://openalex.org/W2129289070","The power of data: using routinely collected data to improve public health programmes and patient outcomes in low‐ and middle‐income countries",2013,19,0,0,0,"Low and middle income countries, Public health, Developing country, Environmental health, Medicine, Economic growth, Business, Nursing, Economics"
"https://openalex.org/W2155485678","Self-care and glycaemic control: a cross-sectional study",2013,2,0,0,0,"Medicine, Diabetes mellitus, Glycated haemoglobin, Logistic regression, Family medicine, Cross-sectional study, Type 2 Diabetes Mellitus, Glycated hemoglobin, Health care, Christian ministry, Public health, Informed consent, Type 2 diabetes, Gerontology, Alternative medicine, Nursing, Internal medicine, Philosophy, Theology, Pathology, Economic growth, Economics, Endocrinology"
"https://openalex.org/W2020125121","Progress of The Lancet Palestinian Health Alliance",2013,7,1,2,0,"Alliance, Public health, Political science, Work (physics), Economic growth, Medicine, Law, Nursing, Engineering, Mechanical engineering, Economics"
"https://openalex.org/W2108713095","Brief mental health interventions in conflict and emergency settings: an overview of four Médecins Sans Frontières – France programs",2013,16,0,0,0,"Psychological intervention, Medicine, Mental health, Anxiety, Psychiatry, Public health, Family medicine, Nursing"
"https://openalex.org/W1979552583","Environmental and public health effects of polluting industries in Tulkarm, West Bank, occupied Palestinian territory: an ethnographic study",2013,12,0,0,0,"West bank, Ethnography, Public health, Geography, Socioeconomics, Environmental health, Environmental protection, Medicine, Archaeology, Palestine, Sociology, History, Ancient history, Nursing"
"https://openalex.org/W2135613941","Salt reduction as a population-based intervention for the prevention of coronary heart diseases: an economic assessment",2013,8,0,0,0,"Medicine, Psychological intervention, Population, Environmental health, Public health, Blood pressure, Health care, Epidemiology, Internal medicine, Pathology, Psychiatry, Economics, Economic growth"
"https://openalex.org/W1595008027","FAKTOR-FAKTOR YANG BERHUBUNGAN DENGAN TERJADINYA KELUHAN COMPUTER VISION SYNDROME (CVS) PADA OPERATOR KOMPUTER PT. BANK KALBAR KANTOR PUSAT TAHUN 2012",2013,2,0,0,0,"Observational study, Medicine, Family medicine, Public health, Medical education, Optometry, Psychology, Nursing, Pathology"
"https://openalex.org/W2109228315","The AMEL study, a cross sectional population-based survey on aging and malnutrition in 1200 elderly Lebanese living in rural settings: protocol and sample characteristics",2013,75,-1,0,1,"Medicine, Malnutrition, Socioeconomic status, Gerontology, Cross-sectional study, Population, Biostatistics, Environmental health, Public health, Demography, Nursing, Pathology, Sociology"
"https://openalex.org/W2117001437","Post-Traumatic Stress Disorder in Adolescents in Lebanon as Wars Gained in Ferocity: A Systematic Review",2013,46,1,2,0,"Population, Psychiatry, Mental health, Traumatic stress, Medicine, Public health, Spanish Civil War, Suicide prevention, Poison control, Psychology, Demography, Environmental health, Political science, Nursing, Sociology, Law"
"https://openalex.org/W2157409011","A national study on nurses’ retention in healthcare facilities in underserved areas in Lebanon",2013,59,-1,0,1,"Medicine, Nursing, Job satisfaction, Health care, Cross-sectional study, Health administration, Nursing research, Family medicine, Test (biology), Rural area, Nursing shortage, Public health, Psychology, Nurse education, Social psychology, Paleontology, Pathology, Economics, Biology, Economic growth"
"https://openalex.org/W2017465135","Physical activity in adults with and without diabetes: from the ‘high-risk’ approach to the ‘population-based’ approach of prevention",2013,72,-0.3333333333333333,1,2,"Medicine, Diabetes mellitus, Biostatistics, Population, Cross-sectional study, Prediabetes, Epidemiology, Public health, Family history, Odds ratio, Demography, Gerontology, Type 2 diabetes, Environmental health, Internal medicine, Endocrinology, Nursing, Pathology, Sociology"
"https://openalex.org/W2135609486","The Economics of Tobacco in Lebanon: An Estimation of the Social Costs of Tobacco Consumption",2013,34,-1,0,3,"Consumption (sociology), Tobacco industry, Tobacco control, Revenue, Business, Productivity, Economic cost, Social cost, Government (linguistics), Cultivation of tobacco, Excise, Estimation, Monopoly, Economics, Public health, Public economics, Economic growth, Agriculture, Medicine, Market economy, Finance, Geography, Social science, Philosophy, Macroeconomics, Linguistics, Archaeology, Pathology, Sociology, Neoclassical economics, Management, Nursing"
"https://openalex.org/W2168127429","The effect of taxation on tobacco consumption and public revenues in Lebanon",2013,38,-1,0,3,"Consumption (sociology), Revenue, Tobacco control, Tax revenue, Tobacco industry, Tax policy, Public economics, Economics, Government revenue, Price elasticity of demand, Business, Government (linguistics), Public health, Tax reform, Medicine, Political science, Microeconomics, Law, Finance, Social science, Linguistics, Philosophy, Nursing, Sociology"
"https://openalex.org/W2111635921","Students’ attitude and smoking behaviour following the implementation of a university smoke-free policy: a cross-sectional study",2013,32,0,2,2,"Medicine, Cross-sectional study, Tobacco control, Environmental health, Enforcement, Smoking cessation, Public health, Family medicine, Nursing, Pathology, Political science, Law"
"https://openalex.org/W2144216946","Assessing the Syrian health crisis: the case of Lebanon",2013,20,1,4,0,"Internally displaced person, Refugee, Humanitarian crisis, Public health, Humanitarian aid, Political science, International community, Displaced person, Economic growth, Medicine, Law, Politics, Nursing, Economics"
"https://openalex.org/W2155435080","Health related quality of life of university students in Lebanon: Lifestyles behaviors and socio-demographic predictors",2013,35,1,2,0,"Vitality, Socioeconomic status, Quality of life (healthcare), Gerontology, Health promotion, Promotion (chess), Medicine, Public health, Population, Psychology, Environmental health, Nursing, Philosophy, Theology, Politics, Political science, Law"
"https://openalex.org/W2414149036","Cigarette and waterpipe smoking associated knowledge and behaviour among medical students in Lebanon",2013,58,-0.3333333333333333,1,2,"Medicine, Socioeconomic status, Tobacco control, Psychological intervention, Curriculum, Family medicine, Smoking cessation, Environmental health, Tobacco use, Cross-sectional study, Population, Public health, Psychology, Nursing, Pedagogy, Pathology"
"https://openalex.org/W2032187414","Hospital accreditation, reimbursement and case mix: links and insights for contractual systems",2013,35,-0.6,1,4,"Medicine, Reimbursement, Accreditation, Hospital accreditation, Case mix index, Proxy (statistics), Public health, Health administration, Family medicine, Payment, Emergency medicine, Health care, Nursing, Finance, Machine learning, Computer science, Economics, Medical education, Economic growth"
"https://openalex.org/W1551361058","Do personal beliefs and peers affect the practice of alcohol consumption in university students in Lebanon?",2013,14,0,0,0,"Affect (linguistics), Alcohol consumption, Consumption (sociology), Cross-sectional study, Environmental health, Excessive alcohol consumption, Audit, Medicine, Suicide prevention, Specialty, Human factors and ergonomics, Psychology, Injury prevention, Public health, Higher education, Poison control, Alcohol, Family medicine, Nursing, Sociology, Political science, Social science, Biochemistry, Chemistry, Management, Communication, Pathology, Law, Economics"
"https://openalex.org/W1998990017","Point-of-sale tobacco advertising in Beirut, Lebanon following a national advertising ban",2013,26,-1,0,3,"Advertising, Point of sale, Audit, Medicine, Tobacco industry, Enforcement, Tobacco control, Public health, Business, Political science, Law, Accounting, Pathology, World Wide Web, Computer science, Nursing"
"https://openalex.org/W1970846746","Factors associated with consulting a dietitian for diabetes management: a cross-sectional study",2013,16,0,0,0,"Medicine, Referral, Cross-sectional study, Family medicine, Health administration, Nursing research, Health informatics, Type 2 diabetes, Logistic regression, Public health, Descriptive statistics, Health care, Disease management, Disease, Diabetes mellitus, Nursing, Internal medicine, Statistics, Mathematics, Pathology, Economic growth, Economics, Endocrinology, Parkinson's disease"
"https://openalex.org/W2061545303","Challenges facing human rabies control: the Lebanese experience",2013,10,0,1,1,"Rabies, Post-exposure prophylaxis, Christian ministry, Public health, Environmental health, Medicine, Rabies vaccine, Vector (molecular biology), Rabies virus, Veterinary medicine, Disease control, Virology, Biology, Political science, Pathology, Biochemistry, Law, Gene, Recombinant DNA"
"https://openalex.org/W2020812988","They aren't all first cousins: Bedouin marriage and health policies in Lebanon",2013,4,0,0,0,"Reproductive health, Socioeconomic status, Ethnic group, Fertility, Public health, Socioeconomics, Geography, Economic growth, Medicine, Political science, Population, Demography, Environmental health, Sociology, Nursing, Law, Economics"
"https://openalex.org/W2100116323","The Association Between Women's Self-Rated Health and Satisfaction with Environmental Services in an Underserved Community in Lebanon",2013,7,-1,0,1,"Socioeconomic status, Environmental health, Self-rated health, Community health, Medicine, Multinomial logistic regression, Logistic regression, Population, Public health, Gerontology, Demography, Socioeconomics, Nursing, Machine learning, Sociology, Computer science, Internal medicine"
"https://openalex.org/W2085187280","Assessing knowledge and attitudes of owners or managers of hospitality venues regarding a policy banning indoor smoking",2013,11,0,0,0,"Hospitality, Enforcement, Government (linguistics), Business, Smoking ban, Law enforcement, Publicity, Tobacco control, Passive smoking, Advertising, Environmental health, Marketing, Public health, Law, Political science, Medicine, Nursing, Tourism, Philosophy, Linguistics"
"https://openalex.org/W2491794392","Ageing in Lebanon: evidence and challenges",2013,3,0,0,0,"Population ageing, Ageing, Older people, Population, Public health, Geography, Development economics, Political science, Gerontology, Demography, Medicine, Economics, Sociology, Internal medicine, Nursing"
"https://openalex.org/W2029757607","Work‐related Stress and Urinary Catecholamines among Laboratory Technicians",2013,8,0,0,0,"Psychosocial, Environmental health, Medicine, Public health, Urinary system, Psychology, Nursing, Psychiatry, Internal medicine"
"https://openalex.org/W2158506839","Bibliographic review of research publications on access to and use of medicines in low-income and middle-income countries in the Eastern Mediterranean Region: identifying the research gaps",2013,15,0,0,0,"Medicine, Low and middle income countries, Citation, Access to medicines, Citation index, Science Citation Index, Environmental health, Developing country, Economic growth, Library science, Public health, Pathology, Computer science, Economics"
"https://openalex.org/W2208987096","Addiction Science: A Rationale and Tools for a Public Health Response to Drug Abuse",2013,10,0,0,0,"Addiction, Addiction medicine, Government (linguistics), Public health, Scope (computer science), Public relations, Substance abuse, Psychological intervention, Medicine, Psychology, Political science, Psychiatry, Nursing, Linguistics, Philosophy, Computer science, Programming language"
"https://openalex.org/W2134073742","Responsiveness of Lebanon's primary healthcare centers to non‐communicable diseases and related healthcare needs",2013,8,0,0,0,"Health care, Accreditation, Referral, Population, Medicine, Public health, Nursing, Accountability, Family medicine, Business, Environmental health, Medical education, Economic growth, Political science, Law, Economics"
"https://openalex.org/W194430084","A school feeding program based on the Eco‐Health approach: A case study from rural Lebanon",2013,1,0,0,0,"Overweight, Nutrition Education, Medicine, School meal, Intervention (counseling), Environmental health, Meal, Anemia, Rural area, Health education, Gerontology, Pediatrics, Obesity, Public health, Nursing, Pathology, Internal medicine"
"https://openalex.org/W2000238659","Abstract P6-08-11: Count us, know us, join us global survey: Comparing the feelings and needs of advanced breast cancer patients in the United States with patients in Latin America, Europe, and Asia",2013,1,0,0,0,"Medicine, Breast cancer, Family medicine, Latin Americans, Global health, Feeling, General partnership, Cancer, Globe, Political science, Public health, Psychology, Internal medicine, Nursing, Law, Social psychology, Ophthalmology"
"https://openalex.org/W2090659609","Martin McKee: champion of public health in Europe",2013,4,0,0,0,"Champion, Public health, Medicine, Political science, Nursing, Law"
"https://openalex.org/W2148022076","M-Health, New Prospect for School Health Education through Mobile Technologies at Lebanese School.",2013,1,0,0,0,"School health, Health education, School health education, Medical education, Plan (archaeology), Public relations, Political science, Psychology, Business, Medicine, Public health, Nursing, Geography, Archaeology"
"https://openalex.org/W2009105531","Prevalence and complications of diabetes mellitus in Northern Africa, a systematic review",2013,171,0,0,0,"Medicine, Diabetes mellitus, Epidemiology, Public health, Environmental health, Rural area, Albuminuria, Biostatistics, Nephropathy, Internal medicine, Pathology, Endocrinology"
"https://openalex.org/W2089521976","Hepatitis B virus in the Maghreb Region: from epidemiology to prospective research",2013,34,-1,0,1,"Epidemiology, Public health, Hepatitis B virus, Carriage, Environmental health, Medicine, Psychological intervention, Hepatitis B, Vaccination, Population, Virology, Political science, Geography, Virus, Nursing, Pathology, Psychiatry, Internal medicine"
"https://openalex.org/W2102467497","Un programme social pour la lutte physique contre la leishmaniose cutanée zoonotique dans la wilaya de M'Sila en Algérie",2013,10,-1,0,3,"Geography, Outbreak, Endemic disease, Public health, Veterinary medicine, Forestry, Environmental health, Socioeconomics, Disease, Biology, Medicine, Virology, Nursing, Pathology, Sociology"
"https://openalex.org/W2789317155","Prevalence of overweight and obesity in school children in Tebessa [eastern Algeria] between 1995 and 2007",2013,7,0,0,0,"Overweight, Obesity, Medicine, Epidemiology, Pediatrics, Public health, Childhood obesity, Demography, Internal medicine, Nursing, Sociology"
"https://openalex.org/W119829814","Second-hand smoke and indoor air quality in public places in Gaza city",2013,5,0,1,1,"Environmental health, Smoke, Public health, Air quality index, Cigarette smoke, Indoor air quality, Medicine, Public place, Toxicology, Geography, Environmental science, Environmental engineering, Engineering, Architectural engineering, Nursing, Meteorology, Biology"
"https://openalex.org/W1909358276","WHO MPOWER tobacco control scores in the Eastern Mediterranean countries based on the 2011 report",2013,29,-0.6,2,8,"Checklist, Tobacco control, Islamic republic, Environmental health, Medicine, Public health, Business, Geography, Islam, Psychology, Nursing, Archaeology, Cognitive psychology"
"https://openalex.org/W1686440986","Determining appropriate strategies for improving women's health promoting behaviours: using the nominal group technique",2013,8,0,0,0,"Nonprobability sampling, Health care, Psychology, Nominal group technique, Voting, Social determinants of health, Social support, Medicine, Social psychology, Gerontology, Nursing, Environmental health, Political science, Public health, Economic growth, Politics, Population, Computer science, Economics, Knowledge management, Law"
"https://openalex.org/W2156493594","Outcome assessment of a triangular clinic as a harm reduction intervention in Rajaee-Shahr Prison, Iran",2013,15,0,0,0,"Medicine, Prison, Harm reduction, Psychological intervention, Needle sharing, Health psychology, Public health, Cohort, Transmission (telecommunications), Psychiatry, Family medicine, Psychology, Human immunodeficiency virus (HIV), Syphilis, Internal medicine, Condom, Pathology, Criminology, Electrical engineering, Engineering"
"https://openalex.org/W2158820035","Primary Health Care Strategic Key to Control HIV/AIDS in Iran.",2013,25,1,1,0,"Medicine, Public health, Transmission (telecommunications), Epidemiology, Harm reduction, Family medicine, Environmental health, Human immunodeficiency virus (HIV), Nursing, Pathology, Electrical engineering, Engineering"
"https://openalex.org/W2413291055","National guidelines for outbreak investigation: an evaluation study",2013,5,0,0,0,"Outbreak, Residence, Epidemiology, Environmental health, Public health, Islamic republic, Medicine, Geography, Demography, Islam, Socioeconomics, Nursing, Sociology, Archaeology, Virology, Internal medicine"
"https://openalex.org/W2145151562","Study of operated primary and secondary [recurrence] hydatidosis in hospitals of Kermanshah, west of Islamic Republic of Iran",2013,10,0,0,0,"Hydatid cyst, Echinococcus granulosus, Islamic republic, Albendazole, Medicine, Cystic echinococcosis, Public health, Echinococcosis, Cyst, Surgery, Geography, Islam, Pathology, Biology, Zoology, Archaeology"
"https://openalex.org/W2127831798","The impact of rural health system reform on hospitalization rates in the Islamic Republic of Iran: an interrupted time series",2013,57,-1,0,1,"Islamic republic, Islam, Medicine, Interrupted Time Series Analysis, Public health, Interrupted time series, Rural area, Series (stratigraphy), Environmental health, Geography, Nursing, Statistics, Psychological intervention, Pathology, Mathematics, Paleontology, Archaeology, Biology"
"https://openalex.org/W2144519944","Female University Students’ Physical Activity Levels and Associated Factors—A Cross-Sectional Study in Southwestern Saudi Arabia",2013,79,-0.6,2,8,"Underweight, Cross-sectional study, Anthropometry, Socioeconomic status, Obesity, Life style, Medicine, Ordinal regression, Demography, Public health, Physical activity, Environmental health, Gerontology, Overweight, Population, Physical therapy, Statistics, Mathematics, Nursing, Pathology, Sociology, Internal medicine"
"https://openalex.org/W1990162152","Epilepsy; what do Saudi's living in Riyadh know?",2013,70,-1,0,4,"Epilepsy, Medical advice, Population, Psychiatry, Medicine, Public health, Family medicine, Pediatrics, Environmental health, Nursing"
"https://openalex.org/W2093442069","Prevention of influenza at Hajj: applications for mass gatherings",2013,55,-0.1111111111111111,4,5,"Hajj, Medicine, Mass gathering, Vaccination, Pandemic, Outbreak, Observational study, Environmental health, Family medicine, Immunology, Virology, Public health, Disease, Infectious disease (medical specialty), Coronavirus disease 2019 (COVID-19), Geography, Internal medicine, Pathology, Archaeology, Islam"
"https://openalex.org/W2161651799","Seroprevalence of dengue virus infection in Aseer and Jizan regions, Southwestern Saudi Arabia",2013,51,-1,0,5,"Seroprevalence, Dengue virus, Dengue fever, Environmental health, Medicine, Public health, Logistic regression, Veterinary medicine, Virology, Immunology, Serology, Antibody, Internal medicine, Nursing"
"https://openalex.org/W2036846228","Cutaneous leishmaniasis in Al Hassa, Saudi Arabia: Epidemiological trends from 2000 to 2010",2013,43,-1,0,3,"Epidemiology, Incidence (geometry), Medicine, Cutaneous leishmaniasis, Leishmaniasis, Public health, Environmental health, Demography, Immunology, Pathology, Physics, Optics, Sociology"
